match_id,season,competition,date,home,away,running_score,scoring_team,scorer,assist,detail
1003069,2000-01,Ligue 1,sam. 12/05/2001,Lyon,R. Strasbourg,2:0,Olympique Lyonnais,Patrick Müller,,"Patrick Müller , 1. But de la saison Passe décisive:"
1003069,2000-01,Ligue 1,sam. 12/05/2001,Lyon,R. Strasbourg,3:0,Olympique Lyonnais,Sidney Govou,,"Sidney Govou , 5. But de la saison Passe décisive:"
1003069,2000-01,Ligue 1,sam. 12/05/2001,Lyon,R. Strasbourg,4:0,Olympique Lyonnais,Jean-Marc Chanelet,,"Jean-Marc Chanelet , 1. But de la saison Passe décisive:"
1003069,2000-01,Ligue 1,sam. 12/05/2001,Lyon,R. Strasbourg,5:0,Olympique Lyonnais,Steve Marlet,,"Steve Marlet , 11. But de la saison Passe décisive:"
1003079,2000-01,Ligue 1,sam. 19/05/2001,Stade Rennais,Lyon,1:0,Stade Rennais FC,Christophe Le Roux,,"Christophe Le Roux , 5. But de la saison Passe décisive:"
1003079,2000-01,Ligue 1,sam. 19/05/2001,Stade Rennais,Lyon,1:1,Olympique Lyonnais,Sonny Anderson,,"Sonny Anderson , 21. But de la saison Passe décisive:"
1003079,2000-01,Ligue 1,sam. 19/05/2001,Stade Rennais,Lyon,2:1,Stade Rennais FC,Cyril Chapuis,,"Cyril Chapuis , 10. But de la saison Passe décisive:"
1003079,2000-01,Ligue 1,sam. 19/05/2001,Stade Rennais,Lyon,3:1,Stade Rennais FC,Christophe Le Roux,,"Christophe Le Roux , 6. But de la saison Passe décisive:"
1003079,2000-01,Ligue 1,sam. 19/05/2001,Stade Rennais,Lyon,3:2,Olympique Lyonnais,Olivier Echouafni,,"Olivier Echouafni , Contre-son-camp Passe décisive:"
1003079,2000-01,Ligue 1,sam. 19/05/2001,Stade Rennais,Lyon,3:3,Olympique Lyonnais,Sonny Anderson,,"Sonny Anderson , 22. But de la saison Passe décisive:"
1003079,2000-01,Ligue 1,sam. 19/05/2001,Stade Rennais,Lyon,3:4,Olympique Lyonnais,Steve Marlet,,"Steve Marlet , 12. But de la saison Passe décisive:"
1002374,2001-02,Ligue 1,sam. 28/07/2001,RC Lens,Lyon,1:0,RC Lens,Pape Sarr,El-Hadji Diouf,"Pape Sarr , 1. But de la saison Passe décisive: El-Hadji Diouf , 1. Passe décisive de la saison"
1002374,2001-02,Ligue 1,sam. 28/07/2001,RC Lens,Lyon,2:0,RC Lens,Valérien Ismaël,Stéphane Pédron,"Valérien Ismaël , 1. But de la saison Passe décisive: Stéphane Pédron , 1. Passe décisive de la saison"
1002472,2001-02,Ligue 1,sam. 04/08/2001,Lyon,CS Sedan,1:0,Olympique Lyonnais,Sonny Anderson,,"Sonny Anderson , 1. But de la saison Passe décisive:"
1002472,2001-02,Ligue 1,sam. 04/08/2001,Lyon,CS Sedan,2:0,Olympique Lyonnais,Pierre Laigle,,"Pierre Laigle , 1. But de la saison Passe décisive:"
1002484,2001-02,Ligue 1,dim. 12/08/2001,SC Bastia,Lyon,0:1,Olympique Lyonnais,Jacek Bak,,"Jacek Bak , 1. But de la saison Passe décisive:"
1002484,2001-02,Ligue 1,dim. 12/08/2001,SC Bastia,Lyon,0:2,Olympique Lyonnais,Juninho Pernambucano,Sonny Anderson,"Juninho Pernambucano , 1. But de la saison Passe décisive: Sonny Anderson , 1. Passe décisive de la saison"
1002484,2001-02,Ligue 1,dim. 12/08/2001,SC Bastia,Lyon,1:2,SC Bastia,Demetrius Ferreira,,"Demetrius Ferreira , Penalty, 1. But de la saison Passe décisive:"
1002487,2001-02,Ligue 1,sam. 18/08/2001,Lyon,EA Guingamp,1:0,Olympique Lyonnais,Sonny Anderson,,"Sonny Anderson , Penalty, 2. But de la saison Passe décisive:"
1002487,2001-02,Ligue 1,sam. 18/08/2001,Lyon,EA Guingamp,2:0,Olympique Lyonnais,Frédéric Née,,"Frédéric Née , 1. But de la saison Passe décisive:"
1002487,2001-02,Ligue 1,sam. 18/08/2001,Lyon,EA Guingamp,3:0,Olympique Lyonnais,Marc-Vivien Foé,,"Marc-Vivien Foé , 1. But de la saison Passe décisive:"
1002500,2001-02,Ligue 1,sam. 25/08/2001,Troyes,Lyon,0:1,Olympique Lyonnais,Steve Marlet,,"Steve Marlet , 1. But de la saison Passe décisive:"
1002500,2001-02,Ligue 1,sam. 25/08/2001,Troyes,Lyon,0:2,Olympique Lyonnais,Christophe Delmotte,,"Christophe Delmotte , 1. But de la saison Passe décisive:"
1002512,2001-02,Ligue 1,sam. 15/09/2001,Lyon,FC Nantes,1:0,Olympique Lyonnais,Péguy Luyindula,,"Péguy Luyindula , 1. But de la saison Passe décisive:"
1002512,2001-02,Ligue 1,sam. 15/09/2001,Lyon,FC Nantes,2:0,Olympique Lyonnais,Marc-Vivien Foé,,"Marc-Vivien Foé , 2. But de la saison Passe décisive:"
1002512,2001-02,Ligue 1,sam. 15/09/2001,Lyon,FC Nantes,2:1,FC Nantes,Olivier Quint,,"Olivier Quint , Penalty, 2. But de la saison Passe décisive:"
1002512,2001-02,Ligue 1,sam. 15/09/2001,Lyon,FC Nantes,3:1,Olympique Lyonnais,Éric Carrière,,"Éric Carrière , 1. But de la saison Passe décisive:"
1002512,2001-02,Ligue 1,sam. 15/09/2001,Lyon,FC Nantes,4:1,Olympique Lyonnais,Péguy Luyindula,,"Péguy Luyindula , 2. But de la saison Passe décisive:"
1023482,2001-02,UEFA Champions League,mar. 18/09/2001,Lyon,Leverkusen,0:1,Bayer 04 Leverkusen,Ulf Kirsten,Zoltan Sebescen,"Ulf Kirsten , Tir du pied droit, 1. But dans le tournoi Passe décisive: Zoltan Sebescen , 1. Passe déc. du tournoi"
1002526,2001-02,Ligue 1,sam. 22/09/2001,FC Metz,Lyon,1:0,FC Metz,Philippe Gaillot,,"Philippe Gaillot , 1. But de la saison Passe décisive:"
1002526,2001-02,Ligue 1,sam. 22/09/2001,FC Metz,Lyon,2:0,FC Metz,Philippe Gaillot,,"Philippe Gaillot , 2. But de la saison Passe décisive:"
1023498,2001-02,UEFA Champions League,mar. 25/09/2001,Fenerbahçe,Lyon,0:1,Olympique Lyonnais,Christophe Delmotte,Sans passe,"Christophe Delmotte , Tête, 1. But dans le tournoi Passe décisive: Sans passe"
1002533,2001-02,Ligue 1,sam. 29/09/2001,Lyon,Stade Rennais,1:0,Olympique Lyonnais,Péguy Luyindula,,"Péguy Luyindula , 3. But de la saison Passe décisive:"
1002533,2001-02,Ligue 1,sam. 29/09/2001,Lyon,Stade Rennais,2:0,Olympique Lyonnais,Juninho Pernambucano,,"Juninho Pernambucano , 2. But de la saison Passe décisive:"
1002533,2001-02,Ligue 1,sam. 29/09/2001,Lyon,Stade Rennais,3:0,Olympique Lyonnais,Juninho Pernambucano,,"Juninho Pernambucano , Penalty, 3. But de la saison Passe décisive:"
1002533,2001-02,Ligue 1,sam. 29/09/2001,Lyon,Stade Rennais,4:0,Olympique Lyonnais,Sidney Govou,,"Sidney Govou , 1. But de la saison Passe décisive:"
1023473,2001-02,UEFA Champions League,mer. 10/10/2001,Barcelone,Lyon,1:0,FC Barcelone,Patrick Kluivert,Xavi,"Patrick Kluivert , Tête, 2. But dans le tournoi Passe décisive: Xavi , Corner, 1. Passe déc. du tournoi"
1023473,2001-02,UEFA Champions League,mer. 10/10/2001,Barcelone,Lyon,2:0,FC Barcelone,Rivaldo,,"Rivaldo , Penalty, 1. But dans le tournoi Passe décisive:"
1002547,2001-02,Ligue 1,dim. 14/10/2001,PSG,Lyon,0:1,Olympique Lyonnais,Frédéric Née,Juninho Pernambucano,"Frédéric Née , 2. But de la saison Passe décisive: Juninho Pernambucano , 1. Passe décisive de la saison"
1002547,2001-02,Ligue 1,dim. 14/10/2001,PSG,Lyon,1:1,Paris Saint-Germain,Jay-Jay Okocha,Alex Dias,"Jay-Jay Okocha , 2. But de la saison Passe décisive: Alex Dias , 1. Passe décisive de la saison"
1002547,2001-02,Ligue 1,dim. 14/10/2001,PSG,Lyon,1:2,Olympique Lyonnais,Sidney Govou,Juninho Pernambucano,"Sidney Govou , 2. But de la saison Passe décisive: Juninho Pernambucano , 2. Passe décisive de la saison"
1002547,2001-02,Ligue 1,dim. 14/10/2001,PSG,Lyon,2:2,Paris Saint-Germain,Ronaldinho,,"Ronaldinho , Penalty, 1. But de la saison Passe décisive:"
1023521,2001-02,UEFA Champions League,mer. 17/10/2001,Lyon,Fenerbahçe,0:1,Fenerbahce,Oktay Derelioğlu,Yusuf Şimşek,"Oktay Derelioğlu , Tir du pied gauche, 1. But dans le tournoi Passe décisive: Yusuf Şimşek , Passe, 1. Passe déc. du tournoi"
1023521,2001-02,UEFA Champions League,mer. 17/10/2001,Lyon,Fenerbahçe,1:1,Olympique Lyonnais,Sidney Govou,Éric Carrière,"Sidney Govou , Tir du pied droit, 1. But dans le tournoi Passe décisive: Éric Carrière , Passe, 1. Passe déc. du tournoi"
1023521,2001-02,UEFA Champions League,mer. 17/10/2001,Lyon,Fenerbahçe,2:1,Olympique Lyonnais,Éric Carrière,Sans passe,"Éric Carrière , Tir du pied droit, 1. But dans le tournoi Passe décisive: Sans passe"
1023521,2001-02,UEFA Champions League,mer. 17/10/2001,Lyon,Fenerbahçe,3:1,Olympique Lyonnais,Christophe Delmotte,Péguy Luyindula,"Christophe Delmotte , Tir du pied gauche, 2. But dans le tournoi Passe décisive: Péguy Luyindula , Passe, 1. Passe déc. du tournoi"
1002553,2001-02,Ligue 1,sam. 20/10/2001,Lyon,FC Sochaux,0:1,FC Sochaux-Montbéliard,Mickaël Isabey,Benoît Pedretti,"Mickaël Isabey , 1. But de la saison Passe décisive: Benoît Pedretti , 3. Passe décisive de la saison"
1002553,2001-02,Ligue 1,sam. 20/10/2001,Lyon,FC Sochaux,1:1,Olympique Lyonnais,Juninho Pernambucano,,"Juninho Pernambucano , Coup-franc direct, 4. But de la saison Passe décisive:"
1023529,2001-02,UEFA Champions League,mar. 23/10/2001,Lyon,Barcelone,0:1,FC Barcelone,Patrick Kluivert,Luis Enrique,"Patrick Kluivert , Tir du pied gauche, 4. But dans le tournoi Passe décisive: Luis Enrique , Tir cadré, 1. Passe déc. du tournoi"
1023529,2001-02,UEFA Champions League,mar. 23/10/2001,Lyon,Barcelone,0:2,FC Barcelone,Rivaldo,Luis Enrique,"Rivaldo , Tir du pied gauche, 2. But dans le tournoi Passe décisive: Luis Enrique , Passe, 2. Passe déc. du tournoi"
1023529,2001-02,UEFA Champions League,mar. 23/10/2001,Lyon,Barcelone,1:2,Olympique Lyonnais,Péguy Luyindula,Juninho Pernambucano,"Péguy Luyindula , Tête, 1. But dans le tournoi Passe décisive: Juninho Pernambucano , Tir cadré, 1. Passe déc. du tournoi"
1023529,2001-02,UEFA Champions League,mar. 23/10/2001,Lyon,Barcelone,2:2,Olympique Lyonnais,Éric Carrière,,"Éric Carrière , Tir du pied gauche, 2. But dans le tournoi Passe décisive:"
1023529,2001-02,UEFA Champions League,mar. 23/10/2001,Lyon,Barcelone,2:3,FC Barcelone,Gerard López,Patrick Kluivert,"Gerard López , Tir du pied gauche, 1. But dans le tournoi Passe décisive: Patrick Kluivert , Passe, 3. Passe déc. du tournoi"
1002562,2001-02,Ligue 1,sam. 27/10/2001,Monaco,Lyon,1:0,AS Monaco,Oliver Bierhoff,,"Oliver Bierhoff , 3. But de la saison Passe décisive:"
1002562,2001-02,Ligue 1,sam. 27/10/2001,Monaco,Lyon,2:0,AS Monaco,Shabani Nonda,,"Shabani Nonda , 5. But de la saison Passe décisive:"
1002562,2001-02,Ligue 1,sam. 27/10/2001,Monaco,Lyon,2:1,Olympique Lyonnais,Gaël Givet,,"Gaël Givet , Contre-son-camp Passe décisive:"
1023553,2001-02,UEFA Champions League,mer. 31/10/2001,Leverkusen,Lyon,0:1,Olympique Lyonnais,Éric Carrière,,"Éric Carrière , Tir du pied gauche, 3. But dans le tournoi"
1023553,2001-02,UEFA Champions League,mer. 31/10/2001,Leverkusen,Lyon,0:2,Olympique Lyonnais,Éric Carrière,Frédéric Née,"Éric Carrière , Tir du pied droit, 4. But dans le tournoi Passe décisive: Frédéric Née , Passe, 1. Passe déc. du tournoi"
1023553,2001-02,UEFA Champions League,mer. 31/10/2001,Leverkusen,Lyon,1:2,Bayer 04 Leverkusen,Zoltan Sebescen,,"Zoltan Sebescen , Coup-franc direct, 1. But dans le tournoi"
1023553,2001-02,UEFA Champions League,mer. 31/10/2001,Leverkusen,Lyon,2:2,Bayer 04 Leverkusen,Dimitar Berbatov,,"Dimitar Berbatov , Tête, 1. But dans le tournoi"
1023553,2001-02,UEFA Champions League,mer. 31/10/2001,Leverkusen,Lyon,2:3,Olympique Lyonnais,Frédéric Née,Éric Carrière,"Frédéric Née , Tête, 1. But dans le tournoi Passe décisive: Éric Carrière , Centre, 2. Passe déc. du tournoi"
1023553,2001-02,UEFA Champions League,mer. 31/10/2001,Leverkusen,Lyon,2:4,Olympique Lyonnais,Sidney Govou,Frédéric Née,"Sidney Govou , Tir du pied droit, 2. But dans le tournoi Passe décisive: Frédéric Née , Passe, 2. Passe déc. du tournoi"
1002574,2001-02,Ligue 1,dim. 04/11/2001,Lyon,LOSC Lille,1:0,Olympique Lyonnais,Sidney Govou,Christophe Delmotte,"Sidney Govou , 3. But de la saison Passe décisive: Christophe Delmotte , 1. Passe décisive de la saison"
1002574,2001-02,Ligue 1,dim. 04/11/2001,Lyon,LOSC Lille,1:1,LOSC Lille,Jérémie Bréchet,,"Jérémie Bréchet , Contre-son-camp Passe décisive:"
1002574,2001-02,Ligue 1,dim. 04/11/2001,Lyon,LOSC Lille,1:2,LOSC Lille,Abdelilah Fahmi,Bruno Cheyrou,"Abdelilah Fahmi , 2. But de la saison Passe décisive: Bruno Cheyrou , 2. Passe décisive de la saison"
1002574,2001-02,Ligue 1,dim. 04/11/2001,Lyon,LOSC Lille,2:2,Olympique Lyonnais,Stéphane Pichot,,"Stéphane Pichot , Contre-son-camp Passe décisive:"
1002574,2001-02,Ligue 1,dim. 04/11/2001,Lyon,LOSC Lille,3:2,Olympique Lyonnais,Sidney Govou,Christophe Delmotte,"Sidney Govou , 4. But de la saison Passe décisive: Christophe Delmotte , 2. Passe décisive de la saison"
1002574,2001-02,Ligue 1,dim. 04/11/2001,Lyon,LOSC Lille,4:2,Olympique Lyonnais,Philippe Violeau,Sidney Govou,"Philippe Violeau , 1. But de la saison Passe décisive: Sidney Govou , 1. Passe décisive de la saison"
1002580,2001-02,Ligue 1,sam. 17/11/2001,FC Lorient,Lyon,0:1,Olympique Lyonnais,Éric Carrière,,"Éric Carrière , 2. But de la saison Passe décisive:"
1002580,2001-02,Ligue 1,sam. 17/11/2001,FC Lorient,Lyon,0:2,Olympique Lyonnais,Sonny Anderson,,"Sonny Anderson , 3. But de la saison Passe décisive:"
1002580,2001-02,Ligue 1,sam. 17/11/2001,FC Lorient,Lyon,0:3,Olympique Lyonnais,Sidney Govou,,"Sidney Govou , 5. But de la saison Passe décisive:"
1173385,2001-02,Coupe de l'UEFA (- 2009),jeu. 22/11/2001,Club Bruges,Lyon,1:0,Club Brugge KV,Gaëtan Englebert,Gert Verheyen,"Gaëtan Englebert , Tir du pied gauche, 2. But dans le tournoi Passe décisive: Gert Verheyen , Passe, 2. Passe déc. du tournoi"
1173385,2001-02,Coupe de l'UEFA (- 2009),jeu. 22/11/2001,Club Bruges,Lyon,2:0,Club Brugge KV,Peter Van der Heyden,Josip Simic,"Peter Van der Heyden , Tir du pied gauche, 1. But dans le tournoi Passe décisive: Josip Simic , Tir cadré, 1. Passe déc. du tournoi"
1173385,2001-02,Coupe de l'UEFA (- 2009),jeu. 22/11/2001,Club Bruges,Lyon,3:0,Club Brugge KV,Andrés Mendoza,Rune Lange,"Andrés Mendoza , But de près, 2. But dans le tournoi Passe décisive: Rune Lange , Passe, 3. Passe déc. du tournoi"
1173385,2001-02,Coupe de l'UEFA (- 2009),jeu. 22/11/2001,Club Bruges,Lyon,3:1,Olympique Lyonnais,Péguy Luyindula,Sans passe,"Péguy Luyindula , Tir du pied gauche, 1. But dans le tournoi Passe décisive: Sans passe"
1173385,2001-02,Coupe de l'UEFA (- 2009),jeu. 22/11/2001,Club Bruges,Lyon,4:1,Club Brugge KV,Tjörven De Brul,Gaëtan Englebert,"Tjörven De Brul , Tête, 1. But dans le tournoi Passe décisive: Gaëtan Englebert , Coup-franc, 2. Passe déc. du tournoi"
1002591,2001-02,Ligue 1,dim. 25/11/2001,Lyon,AJ Auxerre,1:0,Olympique Lyonnais,Jean-Marc Chanelet,,"Jean-Marc Chanelet , 1. But de la saison Passe décisive:"
1002591,2001-02,Ligue 1,dim. 25/11/2001,Lyon,AJ Auxerre,2:0,Olympique Lyonnais,Péguy Luyindula,,"Péguy Luyindula , 4. But de la saison Passe décisive:"
1002591,2001-02,Ligue 1,dim. 25/11/2001,Lyon,AJ Auxerre,3:0,Olympique Lyonnais,Philippe Violeau,,"Philippe Violeau , 2. But de la saison Passe décisive:"
1002593,2001-02,Ligue 1,mer. 28/11/2001,Montpellier,Lyon,1:0,Montpellier Hérault SC,Abdoulaye Cissé,,"Abdoulaye Cissé , 2. But de la saison Passe décisive:"
1002593,2001-02,Ligue 1,mer. 28/11/2001,Montpellier,Lyon,2:0,Montpellier Hérault SC,Toifilou Maoulida,,"Toifilou Maoulida , 5. But de la saison Passe décisive:"
1002593,2001-02,Ligue 1,mer. 28/11/2001,Montpellier,Lyon,3:0,Montpellier Hérault SC,Habib Bamogo,,"Habib Bamogo , 1. But de la saison Passe décisive:"
2690679,2001-02,Coupe de la Ligue,sam. 01/12/2001,Lyon,FC Sochaux,0:1,FC Sochaux-Montbéliard,Benoît Pedretti,Camel Meriem,"Benoît Pedretti , 1. But dans le tournoi Passe décisive: Camel Meriem , 1. Passe déc. du tournoi"
2690679,2001-02,Coupe de la Ligue,sam. 01/12/2001,Lyon,FC Sochaux,1:1,Olympique Lyonnais,Patrick Müller,,"Patrick Müller , 1. But dans le tournoi"
2690679,2001-02,Coupe de la Ligue,sam. 01/12/2001,Lyon,FC Sochaux,2:1,Olympique Lyonnais,Jean-Marc Chanelet,,"Jean-Marc Chanelet , But"
2690679,2001-02,Coupe de la Ligue,sam. 01/12/2001,Lyon,FC Sochaux,2:2,FC Sochaux-Montbéliard,Fabien Boudarène,,"Fabien Boudarène , But"
2690679,2001-02,Coupe de la Ligue,sam. 01/12/2001,Lyon,FC Sochaux,3:2,Olympique Lyonnais,Christophe Delmotte,,"Christophe Delmotte , But"
2690679,2001-02,Coupe de la Ligue,sam. 01/12/2001,Lyon,FC Sochaux,3:3,FC Sochaux-Montbéliard,Niša Saveljić,,"Niša Saveljić , But"
2690679,2001-02,Coupe de la Ligue,sam. 01/12/2001,Lyon,FC Sochaux,4:3,Olympique Lyonnais,Sonny Anderson,,"Sonny Anderson , But"
2690679,2001-02,Coupe de la Ligue,sam. 01/12/2001,Lyon,FC Sochaux,4:4,FC Sochaux-Montbéliard,Marcelo Trapasso,,"Marcelo Trapasso , But"
2690679,2001-02,Coupe de la Ligue,sam. 01/12/2001,Lyon,FC Sochaux,5:4,Olympique Lyonnais,Juninho Pernambucano,,"Juninho Pernambucano , But"
1173386,2001-02,Coupe de l'UEFA (- 2009),jeu. 06/12/2001,Lyon,Club Bruges,1:0,Olympique Lyonnais,Sonny Anderson,Éric Carrière,"Sonny Anderson , Tête, 1. But dans le tournoi Passe décisive: Éric Carrière , Centre, 1. Passe déc. du tournoi"
1173386,2001-02,Coupe de l'UEFA (- 2009),jeu. 06/12/2001,Lyon,Club Bruges,2:0,Olympique Lyonnais,Sonny Anderson,Sans passe,"Sonny Anderson , Tir du pied gauche, 2. But dans le tournoi Passe décisive: Sans passe"
1173386,2001-02,Coupe de l'UEFA (- 2009),jeu. 06/12/2001,Lyon,Club Bruges,3:0,Olympique Lyonnais,Sonny Anderson,Péguy Luyindula,"Sonny Anderson , Tir du pied droit, 3. But dans le tournoi Passe décisive: Péguy Luyindula , Passe, 1. Passe déc. du tournoi"
1002609,2001-02,Ligue 1,dim. 09/12/2001,Lyon,G. Bordeaux,1:0,Olympique Lyonnais,Jérôme Bonnissel,,"Jérôme Bonnissel , Contre-son-camp Passe décisive:"
2994130,2001-02,Coupe de France,sam. 15/12/2001,US Saint-Malo,Lyon,0:1,Olympique Lyonnais,Philippe Violeau,,"Philippe Violeau , 1. But dans le tournoi"
2994130,2001-02,Coupe de France,sam. 15/12/2001,US Saint-Malo,Lyon,0:2,Olympique Lyonnais,Péguy Luyindula,,"Péguy Luyindula , 1. But dans le tournoi"
2994130,2001-02,Coupe de France,sam. 15/12/2001,US Saint-Malo,Lyon,0:3,Olympique Lyonnais,Sonny Anderson,,"Sonny Anderson , 1. But dans le tournoi"
2994130,2001-02,Coupe de France,sam. 15/12/2001,US Saint-Malo,Lyon,0:4,Olympique Lyonnais,Frédéric Née,,"Frédéric Née , 1. But dans le tournoi"
2994130,2001-02,Coupe de France,sam. 15/12/2001,US Saint-Malo,Lyon,0:5,Olympique Lyonnais,Péguy Luyindula,,"Péguy Luyindula , 2. But dans le tournoi"
2994130,2001-02,Coupe de France,sam. 15/12/2001,US Saint-Malo,Lyon,0:6,Olympique Lyonnais,Frédéric Née,,"Frédéric Née , 2. But dans le tournoi"
1002616,2001-02,Ligue 1,mer. 19/12/2001,CS Sedan,Lyon,1:0,CS Sedan-Ardennes,Eric Deflandre,,"Eric Deflandre , Contre-son-camp Passe décisive:"
1002616,2001-02,Ligue 1,mer. 19/12/2001,CS Sedan,Lyon,1:1,Olympique Lyonnais,Philippe Violeau,,"Philippe Violeau , 3. But de la saison Passe décisive:"
1002616,2001-02,Ligue 1,mer. 19/12/2001,CS Sedan,Lyon,2:1,CS Sedan-Ardennes,Pius N'Diefi,Philippe Celdran,"Pius N'Diefi , 4. But de la saison Passe décisive: Philippe Celdran , 1. Passe décisive de la saison"
1002631,2001-02,Ligue 1,sam. 05/01/2002,EA Guingamp,Lyon,1:0,EA Guingamp,Cédric Bardon,,"Cédric Bardon , 5. But de la saison Passe décisive:"
1002631,2001-02,Ligue 1,sam. 05/01/2002,EA Guingamp,Lyon,1:1,Olympique Lyonnais,Christophe Delmotte,,"Christophe Delmotte , 2. But de la saison Passe décisive:"
1002631,2001-02,Ligue 1,sam. 05/01/2002,EA Guingamp,Lyon,1:2,Olympique Lyonnais,Christophe Delmotte,,"Christophe Delmotte , 3. But de la saison Passe décisive:"
1002631,2001-02,Ligue 1,sam. 05/01/2002,EA Guingamp,Lyon,1:3,Olympique Lyonnais,Sonny Anderson,,"Sonny Anderson , 4. But de la saison Passe décisive:"
1002631,2001-02,Ligue 1,sam. 05/01/2002,EA Guingamp,Lyon,2:3,EA Guingamp,Fabrice Fiorèse,,"Fabrice Fiorèse , 5. But de la saison Passe décisive:"
1002631,2001-02,Ligue 1,sam. 05/01/2002,EA Guingamp,Lyon,2:4,Olympique Lyonnais,Christophe Delmotte,,"Christophe Delmotte , 4. But de la saison Passe décisive:"
2690699,2001-02,Coupe de la Ligue,mar. 08/01/2002,G. Bordeaux,Lyon,1:0,FC Girondins de Bordeaux,Paulo Miranda,,"Paulo Miranda , 1. But dans le tournoi"
2690699,2001-02,Coupe de la Ligue,mar. 08/01/2002,G. Bordeaux,Lyon,1:1,Olympique Lyonnais,Péguy Luyindula,,"Péguy Luyindula , 1. But dans le tournoi"
2690699,2001-02,Coupe de la Ligue,mar. 08/01/2002,G. Bordeaux,Lyon,2:1,FC Girondins de Bordeaux,Pauleta,,"Pauleta , But"
2690699,2001-02,Coupe de la Ligue,mar. 08/01/2002,G. Bordeaux,Lyon,2:2,Olympique Lyonnais,Juninho Pernambucano,,"Juninho Pernambucano , But"
2690699,2001-02,Coupe de la Ligue,mar. 08/01/2002,G. Bordeaux,Lyon,3:2,FC Girondins de Bordeaux,Vikash Dhorasoo,,"Vikash Dhorasoo , But"
2690699,2001-02,Coupe de la Ligue,mar. 08/01/2002,G. Bordeaux,Lyon,3:3,Olympique Lyonnais,Patrick Müller,,"Patrick Müller , But"
2690699,2001-02,Coupe de la Ligue,mar. 08/01/2002,G. Bordeaux,Lyon,4:3,FC Girondins de Bordeaux,Eduardo Costa,,"Eduardo Costa , But"
2690699,2001-02,Coupe de la Ligue,mar. 08/01/2002,G. Bordeaux,Lyon,5:3,FC Girondins de Bordeaux,Bruno Basto,,"Bruno Basto , But"
2994103,2001-02,Coupe de France,sam. 19/01/2002,Lyon,LB Châteauroux,0:1,LB Châteauroux,Lilian Compan,,"Lilian Compan , 1. But dans le tournoi"
2994103,2001-02,Coupe de France,sam. 19/01/2002,Lyon,LB Châteauroux,0:2,LB Châteauroux,Christophe Eggimann,,"Christophe Eggimann , Penalty, 1. But dans le tournoi"
1002650,2001-02,Ligue 1,mer. 23/01/2002,Lyon,Marseille,1:0,Olympique Lyonnais,Sonny Anderson,,"Sonny Anderson , Penalty, 5. But de la saison Passe décisive:"
1002650,2001-02,Ligue 1,mer. 23/01/2002,Lyon,Marseille,2:0,Olympique Lyonnais,Pierre Laigle,,"Pierre Laigle , 2. But de la saison Passe décisive:"
1002650,2001-02,Ligue 1,mer. 23/01/2002,Lyon,Marseille,3:0,Olympique Lyonnais,Sidney Govou,,"Sidney Govou , 6. But de la saison Passe décisive:"
